artist_id,artist_name,total_followers,genres,popularity
4Uc8Dsxct0oMqx0P6i60ea,Conan Gray,5626996,"['bedroom pop', 'pop']",79
3KonOYiLsU53m4yT7gNotP,TREASURE,1742555,[],70
4BBN286rBKyCWsSPq2cxYO,Sam Kim,385106,"['chill r&b', 'k-pop', 'korean pop', 'korean r&b']",60
1KP6TWI40m7p3QBTU6u2xo,BØRNS,1087798,"['modern alternative rock', 'modern rock', 'pop']",67
6iWghHqk07KYuZWB21Ff4i,Jem Macatuno,15373,['pinoy singer-songwriter'],41
4slXciON4jYY6mqE9LjSFx,Bandang Lapis,269257,['opm'],53
45dkTj5sMRSjrmBSBeiHym,Tate McRae,2791968,['pop'],80
6fWVd57NKTalqvmjRd2t8Z,24kGoldn,1710931,"['cali rap', 'pop rap']",75
0eDvMgVFoNV3TpwtrVCoTj,Pop Smoke,10187229,['brooklyn drill'],82
0ZVAv3drBuIRSc88ATH6UK,DJ Noiz,80801,"['dubsteppe', 'nz hip hop', 'pacific islands pop', 'pop rap']",50
3Q2ya2vGeOhQ9CaF9wWNP6,Shane Filan,142503,['irish pop'],55
6DiAVYfSzZi8h1fGuTD6LI,Jimmy Bondoc,386932,['opm'],44
6DgP9otnZw5z6daOntINxp,Joel Corry,273422,"['dance pop', 'edm', 'pop', 'pop dance', 'tropical house', 'uk dance']",76
1W7FNibLa0O0b572tB2w7t,Pink Sweat$,1286744,"['bedroom soul', 'chill r&b', 'pop']",70
3QJUFtGBGL05vo0kCJZsmT,salem ilese,240174,"['alt z', 'modern indie pop', 'pop']",67
3wVXTWabe3viT0jF7DfjOL,Vedo,326798,"['pop r&b', 'pop rap', 'r&b']",62
3hB5x7E5sQzBHuG3xiqmUC,Logan Harris,2234,[],0
5R4HkjoZdxW3ZoVGC0e0qD,Julian Sean,18612,['opm'],40
3ID2V4b0oGSEbwPENAsdbG,Gagong Rapper,3488,[],0
6MPCFvOQv5cIGfw3jODMF0,Internet Money,635388,"['rap', 'trap']",73
021sXp6RH5MQCCp2hmal6q,Jom,33930,"['opm', 'pinoy r&b']",44
3V0ZQW0dNuVaFtbVYgSI24,Claire Rosinkranz,286349,"['alt z', 'indie pop', 'modern indie pop', 'pop']",62
7MPGCB854Qo4alYMOPkBka,Ritt Momney,114543,"['bedroom pop', 'indie pop']",60
7dFzqx2qyelGPiBKmdSEOT,Rob Deniel,91862,"['opm', 'pinoy singer-songwriter']",47
543f0NvGig5Moo9XROTUur,Ebe Dancel,120588,"['opm', 'pinoy rock']",51
2C9n4tQgNLhHPhSCmdsQnk,David Archuleta,478382,"['dance pop', 'idol', 'lds youth', 'neo mellow', 'pop rock', 'post-teen pop', 'viral pop']",54
3l0CmX0FuQjFxr8SK7Vqag,Clairo,3281630,"['bedroom pop', 'indie pop', 'pop']",75
3paGCCtX1Xr4Gx53mSeZuQ,NCT U,3537286,"['k-pop', 'k-pop boy group']",65
4zrB9WV6Z0iKKnGb1Pj0P2,AJ Rafael,144500,"['opm', 'viral pop']",50
0qlWcS66ohOIi0M8JZwPft,GFRIEND,1382746,"['k-pop', 'k-pop girl group']",61
1r4hJ1h58CWwUQe3MxPuau,Maluma,31050369,"['latin', 'reggaeton', 'reggaeton colombiano', 'trap latino']",83
6YVMFz59CuY7ngCxTxjpxE,aespa,2001427,['k-pop girl group'],69
20DZAfCuP1TKZl5KcY7z3Q,SLANDER,356561,"['dubstep', 'edm', 'pop dance']",67
2JyNzzFJh2wkkZo7ZjMSs2,JM Bales,8855,[],36
50ifAXDdkDGG0RTON2If8K,Slapshock,152029,"['opm', 'pinoy metal', 'pinoy rock']",44
5t5FqBwTcgKTaWmfEbwQY9,ENHYPEN,3708066,"['anime', 'k-pop boy group']",74
6iVo62B0bdTknRcrktCmak,KAI,727868,['k-pop'],59
7IlRNXHjoOCgEAWN5qYksg,Aya Nakamura,3401969,"['basshall', 'francoton', 'pop urbaine']",70
7MmIC8lbUdmL6c05M63KF6,The Rossman Ensemble,143,[],12
2tIP7SsRs7vjIcLrU85W8J,The Kid LAROI,3719459,['australian hip hop'],83
6XpaIBNiVzIetEPCWDvAFP,Whitney Houston,8007534,"['dance pop', 'pop', 'urban contemporary']",75
4QQgXkCYTt3BlENzhyNETg,"Earth, Wind & Fire",3454406,"['disco', 'funk', 'jazz funk', 'quiet storm', 'soul']",71
0bBz5bRBkExaej2HxtVfCw,347aidan,350762,"['sad lo-fi', 'sad rap']",68
05YVYeV4HxYp5rrWalvuE1,"Grover Washington, Jr.",259032,['smooth jazz'],64
1McMsnEElThX1knmY4oliG,Olivia Rodrigo,17146603,['pop'],85
0ZUvK7zGdXLd78mQr3t1Tw,Ricky Montgomery,1150682,"['indie pop', 'la indie', 'pop']",71
1HkpK55jsORzgtOURbOeQH,1096 Gang,32677,"['pinoy hip hop', 'tagalog rap']",43
4fxd5Ee7UefO4CUXgwJ7IP,Giveon,2136362,"['pop', 'r&b']",78
0TnOYISbd1XYRBk9myaseg,Pitbull,9324851,"['dance pop', 'latin', 'miami hip hop', 'pop', 'pop rap']",82
1IQ4CjwKkdARjL5KtYiMt4,Ez Mil,62604,"['pinoy trap', 'tagalog rap']",43
2Cm26ufVCzZu7XVrLH3P6O,Hey Its Je,14652,"['opm', 'pinoy hip hop', 'tagalog rap']",45
5WHKBKrvTBMPoQX3v3Bq8J,Leah Nobel,16528,['nashville singer-songwriter'],45
2joIhhX3Feq47H4QXVDOr3,RINI,504480,"['alternative r&b', 'australian r&b', 'bedroom soul', 'chill r&b', 'pop']",60
2d3VHzlOEwXvmBdS4pzOPL,LeAnn Rimes,1110335,"['country', 'country dawn', 'dance pop']",60
3Z02hBLubJxuFJfhacLSDc,Bryan Adams,2611653,"['canadian pop', 'canadian singer-songwriter', 'classic canadian rock', 'heartland rock', 'mellow gold', 'soft rock']",73
6gezkje7GoJlQbHBgLXHuu,Destiny Rogers,123849,['pop'],55
6cK3NBO6uP7hh0oyuVELFl,Saweetie,1587930,"['cali rap', 'dance pop', 'pop', 'pop rap', 'r&b', 'trap queen']",74
6jGMq4yGs7aQzuGsMgVgZR,Lil Tjay,5117631,"['brooklyn drill', 'melodic rap', 'nyc rap']",81
1U1el3k54VvEUzo3ybLPlM,Kali Uchis,2894670,"['colombian pop', 'dance pop', 'pop']",79
4RA4PC3WHM9OHZLExirTcU,APO Hiking Society,536051,"['classic opm', 'opm']",56
1uU7g3DNSbsu0QjSEqZtEd,Masked Wolf,583447,['australian hip hop'],69
7yaaxrkMOWJZXpIYHkppDH,Angela Ken,26099,['pinoy singer-songwriter'],44
1tM4ox3QsSpl3R2VwLjJ47,Larissa Lambert,30070,['chill r&b'],53
3eVa5w3URK5duf6eyVDbu9,ROSÉ,2883613,['k-pop'],62
6l880dxsvN2x5wiceaG6D0,Rico Blanco,447279,"['opm', 'pinoy indie', 'pinoy rock', 'pop rock']",51
2vnB6tuQMaQpORiRdvXF9H,Beach Bunny,899318,"['bubblegrunge', 'chicago indie', 'indie pop']",68
3klZnJvYGIbWritVwQD434,Duncan Laurence,412285,['dutch pop'],68
1WgXqy2Dd70QQOU7Ay074N,AURORA,2284514,"['art pop', 'norwegian pop']",71
0FRUZvZNPzM3YJMABJxf2K,WENDY,745083,"['k-pop', 'korean pop']",54
67IN4cLJ7798gUapyZlmac,Zack Tabudlo,1329358,"['acoustic opm', 'opm']",72
6AgTAQt8XS6jRWi4sX7w49,Polo G,7552756,['chicago rap'],84
73B9bjqS2Z5KLXNGqXf64m,Weeekly,459804,['k-pop'],58
3pc0bOVB5whxmD50W79wwO,keshi,1651777,"['chill r&b', 'pop']",73
3ZSbXArE6mxOleJnsumK4u,eAeon,122913,"['k-indie', 'korean electropop']",50
3aQeKQSyrW4qWr35idm0cy,T-Pain,3837134,"['dance pop', 'hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'urban contemporary']",76
1mCY2mHctggfYiEqpCgcSz,Bonnie Bailey,6195,[],38
1gBUSTR3TyDdTVFIaQnc02,NCT DREAM,4898465,"['k-pop', 'k-pop boy group']",71
4qXC0i02bSFstECuXP2ZpL,Blxst,300561,['pop rap'],76
1DlYnIiliftt6R21Y5NOW2,Adie,509665,['opm'],64
26cMerAxjx9GedFt0lMDjm,Bella Poarch,760548,['modern alternative pop'],63
2WgfkM8S11vg4kxLgDY3F5,StarBoi3,24958,[],56
3Dr5ezvDdYsycy1gfaZWSL,raven,23886,['pinoy indie'],35
0UntV1Bw2hk3fbRrm9eMP6,B.I,392962,['k-pop'],59
043r4OwwUAYREkBLK5jAiV,FM Static,217557,"['canadian ccm', 'canadian pop punk', 'christian alternative rock', 'christian punk']",49
0sYpJ0nCC8AlDrZFeAA7ub,JOY,635502,['k-pop'],53
5GVk1KCKa1tdHRev4bMw7V,NOBITA,409242,['opm'],62
7d86ERlvO5UG44j7Va0Y0C,Pamungkas,3017235,"['indonesian pop', 'indonesian singer-songwriter']",66
1mcTU81TzQhprhouKaTkpq,Rauw Alejandro,11650723,"['puerto rican pop', 'trap latino']",89
3RqBeV12Tt7A8xH3zBDDUF,Kelsea Ballerini,919610,"['contemporary country', 'country', 'pop']",68
1bgvuzIjHq12cBsfXCoEBe,Nightbirde,137068,[],44
2LkkwxA19J8C52wPQl5bG6,Jamie Miller,354994,['pop soul'],66
0lAWpj5szCSwM4rUMHYmrr,Måneskin,6010538,"['indie rock italiano', 'italian pop']",78
6feZH59Dj4tl1bQ8D2gukz,Donell Lewis,35504,"['nz hip hop', 'pacific islands pop', 'slow game']",50
4B65DA1kjKLdgTJydNNDHB,8 Ballin',7866,"['pinoy hip hop', 'pinoy trap', 'tagalog rap']",40
70NcAr4ZtA3FAqU16iQZSb,dhruv,291765,"['chill r&b', 'nyc pop', 'pop']",66
4wP1kxjUsc9IR4Iy2smL7o,Trinidad Cardona,150781,[],65
4yvcSjfu4PC0CYQyLy4wSq,Glass Animals,2881636,"['gauze pop', 'indietronica', 'shiver pop']",81
52zMTJCKluDlFwMQWmccY7,LOONA,1823723,"['k-pop', 'k-pop girl group']",65
7gXy60xRcwYujBFoYHnR2O,Big Red Machine,127656,"['eau claire indie', 'folktronica', 'indie folk', 'indie pop']",55
2kRfqPViCqYdSGhYSM9R0Q,Madison Beer,4967776,"['alt z', 'dance pop', 'electropop', 'pop', 'post-teen pop']",72
2Ev7vtPI38BE2kQvwmH4ce,Arthur Miguel,140877,['opm'],59
404RA7nuwzYA8WskpMgUp1,Belle Mariano,83477,['opm'],48
3kft86DbqCNr7rjq3pEj0G,Sarah Cothran,234373,['gen z singer-songwriter'],60
2CQZr2RPZmrcvDnaod1ldC,D.O.,1468742,['k-pop'],59
4OBJLual30L7gRl5UkeRcT,T.I.,4211403,"['atl hip hop', 'dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",74
70ZTdbPEcEugBNay4MvxfL,Bread,1238856,"['adult standards', 'country rock', 'folk rock', 'mellow gold', 'soft rock']",61
7gXb99Sf9nNmpNYeAgIQFG,Sub Urban,1266389,"['modern indie pop', 'modern rock']",68
56OjNTX2bkrdGcB0staUOV,A-Wall,44628,['bedroom pop'],60
5GdspZ491zr64zzwVJJjJZ,Shehyee,87242,"['opm', 'pinoy hip hop', 'tagalog rap']",45
4NslYs4dIwJjyAmfak2Yc2,Lipip,9373,"['pinoy r&b', 'tagalog rap']",42
7okSU80WTrn4LXlyXYbX3P,Clinton Kane,749845,"['alt z', 'gen z singer-songwriter', 'pop']",68
3OGOEwy4VOWKjSAcdiY8Gf,Lance Santdas,6331,['tagalog rap'],46
51sob9QZyfLff9XqvYluN5,Sezairi,85944,"['singaporean pop', 'singaporean singer-songwriter']",56
6TLwD7HPWuiOzvXEa3oCNe,Oliver Tree,1891634,['alternative hip hop'],71
41X1TR6hrK8Q2ZCpp2EqCz,bbno$,1063121,"['canadian hip hop', 'dark trap', 'vapor trap']",73
01XYiBYaoMJcNhPokrg0l0,STAYC,798832,"['k-pop', 'k-pop girl group']",66
5L1lO4eRHmJ7a0Q6csE5cT,LISA,3139978,['k-pop'],71
2M1iyuNJojQoNdyfIMr54j,jikamarie,25059,[],43
2kCO8LXN1usaOPL3iEE28I,Tai Verdes,535583,['modern indie pop'],70
64H8UqGLbJFHwKtGxiV8OP,THE ANXIETY,142244,['modern alternative pop'],67
3PhoLpVuITZKcymswpck5b,Elton John,9362892,"['glam rock', 'mellow gold', 'piano rock']",82
048LktY5zMnakWq7PTtFrz,CKay,772774,['afro r&b'],75
1FtBEIWAwvw5ymBen5GICR,Chlöe,165236,[],62
3uwAm6vQy7kWPS2bciKWx9,girl in red,4984109,"['bedroom pop', 'bubblegrunge', 'indie pop', 'norwegian indie', 'pop']",76
4pfy05cNNTacuOQ6SiSu4v,Lyn Lapid,285029,['gen z singer-songwriter'],60
027TpXKGwdXP7iwbjUSpV8,The Walters,356258,['chicago indie'],71
64k5e9kV9MdukXjFrR5R37,Jessi,1303769,['k-pop'],70
35R1B97CfrqKFFI3QBkTDx,RealestK,149945,[],63
7c1HgFDe8ogy5NOZ1ANCJQ,"Car, the garden",107457,"['k-indie', 'korean pop']",48
1h6Cn3P4NGzXbaXidqURXs,Swedish House Mafia,3563669,"['edm', 'pop', 'pop dance', 'progressive electro house']",75
1Cd373x8qzC7SNUg5IToqp,BoyWithUke,1395613,[],78
0hDjKSKjl1DC7ovYTDJHe8,Bruno Major,875071,['pop'],68
42daDEQTdYaqtHG5sH5HMD,Celina Sharma,19109,[],54
5vV3bFXnN6D6N3Nj4xRvaV,JIN,2162667,['k-pop'],61
7zkwepHPyac6tCYl0fL0co,ASTN,219188,"['alternative r&b', 'bedroom soul', 'chill r&b', 'pop']",60
22wbnEMDvgVIAGdFeek6ET,Benson Boone,323218,['pop'],71
4XDi67ZENZcbfKnvMnTYsI,Jay Park,1722540,"['k-pop', 'k-rap', 'korean r&b']",67
21UPYSRWFKwtqvSAnFnSvS,Amaarae,126515,"['afro r&b', 'ghanaian alternative', 'ghanaian pop']",66
2VSHKHBTiXWplO8lxcnUC9,GAYLE,437467,['modern alternative pop'],75
6QrQ7OrISRYIfS5mtacaw2,Jaymes Young,804060,"['modern rock', 'pop']",74
051S1Ka6cz3BQ5kobDhIvj,M Zhayt,7231,['tagalog rap'],42
6RHTUrRF63xao58xh9FXYJ,IVE,643843,"['k-pop', 'k-pop girl group']",71
31fsDbpNPKe346urriO4ma,mrld,86994,['opm'],59
71szvmFWd7TUa7b6XmXj9k,Emmy Meli,145443,[],62
4pnp4w9g30yLfVIAFnZMRd,ACRAZE,62685,[],70
5Qnl3RAtzne7J1dxRv1UBc,NCT 2021,91041,['k-pop'],46
1Hcbuz175YJT1vMX4DnS6E,Bugoy Na Koykoy,159042,"['pinoy alternative rap', 'pinoy hip hop', 'tagalog rap']",53
67lytN32YpUxiSeWlKfHJ3,Yung Lean,752714,"['psychedelic hip hop', 'underground hip hop']",68
72Nhcx7prNk2ZCxhx0Y5es,Amy Grant,182885,"['adult standards', 'christian music']",53
60glra0QYcARAJr4OeJVNP,blondette,685,[],64
29PgYEggDV3cDP9QYTogwv,Carolina Gaitán - La Gaita,34072,[],68
329e4yvIujISKGKz1BZZbO,Farruko,13058755,"['latin', 'latin hip hop', 'reggaeton', 'trap latino']",85
7i9j813KFoSBMldGqlh2Z1,Riton,99046,"['dance pop', 'edm', 'house', 'pop dance', 'tropical house', 'uk dance']",68
2l35CQqtYRh3d8ZIiBep4v,MKTO,977210,"['dance pop', 'pop', 'pop rap', 'pop rock', 'post-teen pop']",67
4vdAAzZBUKbsrvHi6UR7B7,Jessica Darrow,15077,[],63
18MFcGBHtyW0mU3ufcm0X1,Diane Guerrero,4899,[],69
6uNxlIP5lzPFf0BHuELOuX,GOT the beat,275841,[],59
5R7AMwDeroq6Ls0COQYpS4,Kep1er,547715,['k-pop'],64
4TdiASPlU3QdZvGQBothcQ,WOOZI,80608,[],43
1NRzxuPpdGushT8YmF5NAa,Edison Lighthouse,32745,['bubblegum pop'],61
5PYToRCsrnvikZg3yl2JMr,Stephanie Beatriz,31030,[],73
2qnQOnL1oLKtH779qZ6iuR,Ylona Garcia,119375,[],51
6SKusTjOAPsTZ6kareKQdm,TAEYONG,949353,['k-pop'],61
07YUOmWljBTXwIseAUd9TW,Sebastian Yatra,19095786,"['colombian pop', 'latin', 'reggaeton colombiano']",81
79AyR6ATpj2LTPxfb6FX50,Lauren Spencer-Smith,668642,"['alt z', 'gen z singer-songwriter', 'pop']",72
4t5uGGNiFjujYEEyVVDEwc,Alfie Castley,10458,[],53
73BLwSX6gsNeVzS7DgI4xe,grentperez,146141,['chill r&b'],61
35CFI6iSFTyM0scQKBu8eE,Kim Kyung Hee,20877,['korean ost'],47
09wV1iFg4DBtreMGzepTaE,Gatton,41834,['gen z singer-songwriter'],57
6sCbFbEjbYepqswM1vWjjs,Zendaya,3327079,"['dance pop', 'pop', 'post-teen pop']",73
2hlmm7s2ICUX0LVIhVFlZQ,Gunna,4310081,"['atl hip hop', 'melodic rap', 'rap', 'trap']",85
7tjVFCxJdwT4NdrTmjyjQ6,Muni Long,126516,"['indie r&b', 'pop', 'pop r&b', 'pop rap', 'r&b']",64
70DFixYAFPv4Pf9kgSfR9O,MARK,331766,[],50
6SuhlH2L1NB53bBscBqAdu,David Pomeranz,177468,"['opm', 'soft rock']",55
6HaGTQPmzraVmaVxvz6EUc,Jung Kook,2347823,[],64
3KV3p5EY4AvKxOlhGHORLg,Jeremih,5710868,"['chicago rap', 'dance pop', 'pop', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']",75
6tbjWDEIzxoDsBA1FuhfPW,Madonna,6131014,"['dance pop', 'pop']",76
2W8yFh0Ga6Yf3jiayVxwkE,Dove Cameron,3455499,"['pop', 'post-teen pop']",73
2P3aLwJ41aRYkyFFw2FRM7,Sam Concepcion,134159,['opm'],57
3b1iS74Wn1vc8DMDoxXu3s,J-King,3790,"['pinoy hip hop', 'tagalog rap']",43
48vmXfV0QPy3ljXBp81Fwn,Coyote Theory,68020,[],65
28ot3wh4oNmoFOdVajibBl,NMIXX,386371,['k-pop girl group'],64
7o2ZQYM7nTsaVdkXY38UAA,Em Beihold,217727,"['alt z', 'gen z singer-songwriter']",68
164Uj4eKjl6zTBKfJLFKKK,JVKE,245815,['modern indie pop'],70
4ZZiDxjlriIvH5WQtzFMVk,Ghetto Gecko,24867,"['pinoy hip hop', 'tagalog rap']",50
2zgF783l4A3tMjr081z1wt,Nica del Rosario,8865,[],53
7LzHjduJmIQZGQsh8luHkD,Zae,22832,"['pinoy hip hop', 'pinoy trap', 'tagalog rap']",44
1dFRlDO2Z2gjAARxHlovAS,Lo ki,44453,"['pinoy alternative rap', 'pinoy hip hop', 'pinoy r&b', 'tagalog rap']",56
3rdJ1bFvwgZw2XZkimg5dW,Young Cocoa,8371,[],43
67MNhiAICFY6Pwc2YxCO0K,Elley Duhé,246528,"['alt z', 'pop']",75
3rWZHrfrsPBxVy692yAIxF,WILLOW,2148036,"['afrofuturism', 'dance pop', 'electropop', 'pop', 'post-teen pop']",79
4eKq7eArL96wSQjaaMg9Ic,Munimuni,442805,['pinoy indie'],53
4Kxlr1PRlDKEB0ekOCyHgX,BIGBANG,4824243,"['k-pop', 'k-pop boy group']",68
2HPqVfdPh9JkBSlFG5hK6h,anees,236374,[],66
7qmpXeNz2ojlMl2EEfkeLs,Nicky Youre,27971,[],68
3jjbX9cm5Np3ekAypS71si,Cliff,1221,[],49
1oSPZhvZMIrWW5I41kPkkY,Jimin,1206863,[],70
3L1qgTsUqavkiygkIKfWJD,Denise Julia,22948,[],55
581C5Qwl87TskfBEzuoisu,Cafuné,52993,['brooklyn indie'],67
33rSKWwmnBGNLBipO7E7oM,Gabriel Valenciano,2148,[],39
2dd5mrQZvg6SmahdgVKDzh,PSY,1373542,"['k-pop', 'k-rap', 'korean old school hip hop']",72
5uRUbTUQysRUR7PUy7pimM,Ric Segreto,55126,"['classic opm', 'opm', 'soft rock']",47
4SpbR6yFEvexJuaBpgAU5p,LE SSERAFIM,231892,['k-pop'],68
5XKFrudbV4IiuE5WuTPRmT,Stephen Sanchez,89482,['gen z singer-songwriter'],70
6XUGs69dkSiTUQCBdpiT31,Agat,1200,[],41
69bG9tC62d8oTFC9aTTosn,New West,72418,['toronto indie'],56
